Order ID,Category,Subcategory,Region,Sales
US-2017-138086,Office Supplies,Appliances,West,40.74
CA-2016-113978,Office Supplies,Appliances,East,286.256
CA-2016-155978,Office Supplies,Appliances,West,45.96
CA-2014-166961,Office Supplies,Appliances,West,10.98
CA-2016-139381,Office Supplies,Appliances,South,203.92
CA-2016-116603,Office Supplies,Appliances,East,45.96
CA-2014-169649,Office Supplies,Appliances,Central,20.388
CA-2017-135587,Office Supplies,Appliances,South,320.64
CA-2014-103429,Office Supplies,Appliances,East,235.95
CA-2017-168403,Office Supplies,Appliances,West,11.176
CA-2017-128363,Office Supplies,Appliances,South,272.048
CA-2016-112585,Office Supplies,Appliances,West,715.64
CA-2017-166093,Office Supplies,Appliances,West,2518.29
CA-2017-131807,Office Supplies,Appliances,West,15.8
CA-2017-104864,Office Supplies,Appliances,South,389.056
CA-2014-113383,Office Supplies,Appliances,East,81.92
US-2014-148194,Office Supplies,Appliances,West,57.68
CA-2017-167227,Office Supplies,Appliances,Central,83.9
CA-2014-129189,Office Supplies,Appliances,Central,4.992
CA-2017-169012,Office Supplies,Appliances,South,41.91
CA-2016-145611,Office Supplies,Appliances,East,393.25
CA-2016-168543,Office Supplies,Appliances,East,706.86
CA-2014-144974,Office Supplies,Appliances,East,41.376
CA-2017-151750,Office Supplies,Appliances,Central,15.224
CA-2015-150714,Office Supplies,Appliances,West,203.88
CA-2017-120894,Office Supplies,Appliances,South,28.08
US-2015-117492,Office Supplies,Appliances,East,77.58
CA-2016-130393,Office Supplies,Appliances,Central,11.648
US-2014-112949,Office Supplies,Appliances,Central,471.9
CA-2015-120915,Office Supplies,Appliances,East,293.52
CA-2015-141327,Office Supplies,Appliances,South,98.352
CA-2017-128769,Office Supplies,Appliances,South,81.568
CA-2015-129217,Office Supplies,Appliances,Central,70.97
CA-2015-140221,Office Supplies,Appliances,Central,180.98
CA-2014-131800,Office Supplies,Appliances,East,122.94
CA-2014-156244,Office Supplies,Appliances,South,211.248
CA-2016-130778,Office Supplies,Appliances,East,8.74
CA-2017-141481,Office Supplies,Appliances,West,61.44
CA-2017-147207,Office Supplies,Appliances,Central,5.432
CA-2015-158701,Office Supplies,Appliances,West,87.36
CA-2017-156272,Office Supplies,Appliances,South,64.384
CA-2014-139423,Office Supplies,Appliances,East,76.12
CA-2016-142594,Office Supplies,Appliances,East,901.95
CA-2017-125451,Office Supplies,Appliances,East,2.22
CA-2015-101000,Office Supplies,Appliances,East,370.14
CA-2017-101273,Office Supplies,Appliances,South,14.336
CA-2017-162015,Office Supplies,Appliances,West,168.1
CA-2014-141110,Office Supplies,Appliances,West,40.54
CA-2014-151946,Office Supplies,Appliances,East,15.56
CA-2017-104318,Office Supplies,Appliances,South,20.768
CA-2016-107783,Office Supplies,Appliances,East,9.48
CA-2014-142769,Office Supplies,Appliances,West,22.66
CA-2016-143805,Office Supplies,Appliances,South,2104.55
CA-2017-119284,Office Supplies,Appliances,South,76.608
CA-2015-133494,Office Supplies,Appliances,East,3.552
CA-2016-120824,Office Supplies,Appliances,Central,64.384
CA-2016-114307,Office Supplies,Appliances,East,37.68
CA-2015-107083,Office Supplies,Appliances,Central,24.588
CA-2017-115882,Office Supplies,Appliances,South,942.784
CA-2015-132276,Office Supplies,Appliances,East,26.88
US-2016-140172,Office Supplies,Appliances,Central,207.144
CA-2017-156664,Office Supplies,Appliances,East,130.112
CA-2015-125934,Office Supplies,Appliances,East,111.04
CA-2015-158148,Office Supplies,Appliances,South,36.27
US-2016-141264,Office Supplies,Appliances,Central,58.924
CA-2016-147256,Office Supplies,Appliances,Central,1927.59
US-2016-144057,Office Supplies,Appliances,Central,48.784
CA-2014-132913,Office Supplies,Appliances,West,13.97
CA-2017-150910,Office Supplies,Appliances,South,59.24
CA-2017-150266,Office Supplies,Appliances,Central,67.84
CA-2016-110898,Office Supplies,Appliances,Central,2.334
CA-2014-109043,Office Supplies,Appliances,South,152.24
CA-2017-128041,Office Supplies,Appliances,West,314.6
CA-2015-168760,Office Supplies,Appliances,West,61.44
CA-2016-143406,Office Supplies,Appliances,Central,93.032
CA-2017-122007,Office Supplies,Appliances,West,90.86
CA-2017-100055,Office Supplies,Appliances,East,125.13
US-2017-166688,Office Supplies,Appliances,West,64.9
US-2014-157070,Office Supplies,Appliances,Central,65.52
CA-2014-134215,Office Supplies,Appliances,East,101.96
CA-2015-164007,Office Supplies,Appliances,Central,143.128
CA-2016-100300,Office Supplies,Appliances,West,241.44
CA-2017-156776,Office Supplies,Appliances,West,1473.1
CA-2017-103765,Office Supplies,Appliances,Central,13.762
CA-2017-140515,Office Supplies,Appliances,West,381.36
CA-2015-124499,Office Supplies,Appliances,Central,269.91
US-2017-152898,Office Supplies,Appliances,South,67.9
CA-2015-111948,Office Supplies,Appliances,Central,123.858
CA-2015-164497,Office Supplies,Appliances,West,45.28
CA-2017-127726,Office Supplies,Appliances,South,195.68
US-2017-127292,Office Supplies,Appliances,East,542.94
CA-2014-125997,Office Supplies,Appliances,East,30.98
CA-2017-152926,Office Supplies,Appliances,Central,15.224
CA-2017-152926,Office Supplies,Appliances,Central,21.984
CA-2014-165477,Office Supplies,Appliances,East,48.36
CA-2015-129546,Office Supplies,Appliances,West,186.15
US-2016-123610,Office Supplies,Appliances,West,8.67
US-2017-104451,Office Supplies,Appliances,West,81.08
CA-2016-131744,Office Supplies,Appliances,East,453.6
CA-2017-104619,Office Supplies,Appliances,West,25.86
CA-2015-116841,Office Supplies,Appliances,West,35.208
CA-2015-138625,Office Supplies,Appliances,South,197.72
CA-2014-128524,Office Supplies,Appliances,West,22.98
CA-2014-115133,Office Supplies,Appliances,East,16.704
CA-2017-137449,Office Supplies,Appliances,Central,21.392
CA-2017-154809,Office Supplies,Appliances,Central,90.64
CA-2016-107104,Office Supplies,Appliances,West,64.96
US-2016-151260,Office Supplies,Appliances,East,73.536
CA-2017-154116,Office Supplies,Appliances,West,54.32
CA-2017-167395,Office Supplies,Appliances,East,286.86
CA-2017-129294,Office Supplies,Appliances,West,140.67
CA-2014-121762,Office Supplies,Appliances,West,81.96
CA-2016-123533,Office Supplies,Appliances,South,42.384
CA-2014-169019,Office Supplies,Appliances,Central,4.836
US-2014-164406,Office Supplies,Appliances,West,152.91
CA-2017-169327,Office Supplies,Appliances,West,43.1
US-2015-116981,Office Supplies,Appliances,East,13.11
CA-2016-114405,Office Supplies,Appliances,East,33.528
CA-2017-121559,Office Supplies,Appliances,Central,2405.2
CA-2017-153871,Office Supplies,Appliances,East,22.75
CA-2017-119914,Office Supplies,Appliances,West,243.16
CA-2014-115812,Office Supplies,Art,West,7.28
CA-2014-143336,Office Supplies,Art,West,8.56
CA-2016-137330,Office Supplies,Art,Central,19.46
US-2015-150630,Office Supplies,Art,East,86.304
US-2015-150630,Office Supplies,Art,East,15.76
CA-2016-111682,Office Supplies,Art,East,1.68
CA-2014-106376,Office Supplies,Art,West,1113.024
CA-2014-139451,Office Supplies,Art,West,14.9
CA-2016-109806,Office Supplies,Art,West,20.1
CA-2017-119004,Office Supplies,Art,South,3.304
CA-2016-128867,Office Supplies,Art,Central,75.96
CA-2016-145583,Office Supplies,Art,West,11.52
CA-2017-106180,Office Supplies,Art,West,8.82
CA-2015-118948,Office Supplies,Art,West,6.63
CA-2014-139892,Office Supplies,Art,Central,9.936
CA-2014-139892,Office Supplies,Art,Central,32.064
CA-2015-137225,Office Supplies,Art,East,3.28
CA-2015-102281,Office Supplies,Art,East,19.9
CA-2014-140004,Office Supplies,Art,East,7.408
CA-2014-140004,Office Supplies,Art,East,6.048
CA-2015-169397,Office Supplies,Art,East,27.168
CA-2015-163055,Office Supplies,Art,Central,2.2
CA-2016-157749,Office Supplies,Art,Central,7.408
CA-2017-136826,Office Supplies,Art,South,14.016
CA-2017-118136,Office Supplies,Art,West,5.98
CA-2014-130960,Office Supplies,Art,Central,9.84
CA-2014-111003,Office Supplies,Art,East,289.2
CA-2017-126774,Office Supplies,Art,South,4.89
CA-2014-164259,Office Supplies,Art,East,99.136
CA-2014-122336,Office Supplies,Art,East,17.856
CA-2017-134306,Office Supplies,Art,East,7.56
CA-2017-134306,Office Supplies,Art,East,12.96
CA-2016-138520,Office Supplies,Art,East,17.04
CA-2017-144904,Office Supplies,Art,East,5.56
US-2014-119137,Office Supplies,Art,West,9.24
CA-2014-115973,Office Supplies,Art,East,2.624
CA-2014-155208,Office Supplies,Art,South,39.072
CA-2017-122105,Office Supplies,Art,West,95.92
CA-2017-110478,Office Supplies,Art,West,9.32
CA-2017-152275,Office Supplies,Art,Central,6.672
CA-2016-166674,Office Supplies,Art,East,59.52
CA-2016-166674,Office Supplies,Art,East,263.88
CA-2016-166674,Office Supplies,Art,East,30.48
CA-2016-166674,Office Supplies,Art,East,9.84
CA-2016-100790,Office Supplies,Art,East,14.7
CA-2014-127691,Office Supplies,Art,East,5.96
CA-2014-133753,Office Supplies,Art,Central,70.368
CA-2015-145352,Office Supplies,Art,South,2.74
CA-2015-145352,Office Supplies,Art,South,8.34
CA-2016-106341,Office Supplies,Art,East,7.152
CA-2017-163405,Office Supplies,Art,West,6.63
CA-2017-163405,Office Supplies,Art,West,5.88
CA-2014-155852,Office Supplies,Art,South,19.456
CA-2016-127250,Office Supplies,Art,West,8.82
CA-2014-135405,Office Supplies,Art,Central,9.344
US-2014-105767,Office Supplies,Art,East,21.168
CA-2015-138009,Office Supplies,Art,Central,161.82
CA-2017-111178,Office Supplies,Art,Central,19.56
CA-2015-119291,Office Supplies,Art,East,198.272
CA-2015-119291,Office Supplies,Art,East,2.696
CA-2017-126074,Office Supplies,Art,Central,56.98
CA-2017-104220,Office Supplies,Art,Central,40.3
CA-2014-165974,Office Supplies,Art,East,32.76
CA-2014-134313,Office Supplies,Art,West,43.176
CA-2014-151995,Office Supplies,Art,West,11.52
CA-2016-165316,Office Supplies,Art,South,35.216
CA-2015-100454,Office Supplies,Art,East,60.45
CA-2015-100454,Office Supplies,Art,East,11.52
CA-2016-152534,Office Supplies,Art,West,5.16
CA-2016-113747,Office Supplies,Art,South,185.88
CA-2014-133851,Office Supplies,Art,West,23.1
CA-2016-134474,Office Supplies,Art,South,5.248
US-2017-123463,Office Supplies,Art,West,13.48
CA-2017-133256,Office Supplies,Art,Central,15.92
CA-2015-115091,Office Supplies,Art,South,46.2
CA-2017-144932,Office Supplies,Art,East,14.592
CA-2017-144932,Office Supplies,Art,East,89.856
CA-2017-136539,Office Supplies,Art,Central,27.168
CA-2017-135279,Office Supplies,Art,East,35.97
CA-2014-163419,Office Supplies,Art,West,3.392
CA-2017-167899,Office Supplies,Art,East,17.97
CA-2016-155488,Office Supplies,Art,West,44.02
CA-2015-124450,Office Supplies,Art,East,22.74
CA-2017-121818,Office Supplies,Art,South,23.968
CA-2017-121818,Office Supplies,Art,South,28.728
CA-2017-115651,Office Supplies,Art,Central,8.84
CA-2015-110667,Office Supplies,Art,East,11.16
CA-2015-161263,Office Supplies,Art,East,7.872
CA-2015-144652,Office Supplies,Art,West,19.46
CA-2016-161781,Office Supplies,Art,Central,40.88
CA-2015-143490,Office Supplies,Art,West,120.15
CA-2016-107216,Office Supplies,Art,West,7.04
CA-2016-107216,Office Supplies,Art,West,8.64
US-2014-147627,Office Supplies,Art,South,22.96
US-2014-147627,Office Supplies,Art,South,6.63
CA-2015-105970,Office Supplies,Art,Central,10.16
CA-2016-152170,Office Supplies,Art,Central,20.58
CA-2017-160395,Office Supplies,Art,West,3.64
CA-2014-126522,Office Supplies,Art,West,53.94
CA-2014-128146,Office Supplies,Art,East,3.76
CA-2016-137050,Office Supplies,Art,East,41.86
US-2017-118087,Office Supplies,Art,East,4.672
CA-2017-100013,Office Supplies,Art,West,5.68
CA-2015-132570,Office Supplies,Art,East,2.78
CA-2014-127012,Office Supplies,Art,West,40.97
CA-2017-115602,Office Supplies,Art,East,38.82
CA-2017-115602,Office Supplies,Art,East,3.2
CA-2017-144638,Office Supplies,Art,East,5.248
CA-2017-110380,Office Supplies,Art,West,6.57
CA-2016-148698,Office Supplies,Art,Central,86.352
CA-2015-124268,Office Supplies,Art,East,15.48
CA-2016-154711,Office Supplies,Art,East,20.82
CA-2017-106033,Office Supplies,Art,West,87.92
CA-2015-131758,Office Supplies,Art,East,47.82
CA-2014-118339,Office Supplies,Art,Central,19.68
CA-2017-125199,Office Supplies,Art,East,123.256
US-2015-103471,Office Supplies,Art,West,14.04
CA-2014-126361,Office Supplies,Art,West,16.4
CA-2017-124828,Office Supplies,Art,South,9.552
CA-2016-130407,Office Supplies,Art,East,75.48
CA-2017-106852,Office Supplies,Art,East,5.248
US-2015-161466,Office Supplies,Art,East,6.848
CA-2016-113138,Office Supplies,Art,East,17.28
CA-2017-101210,Office Supplies,Art,South,9.728
CA-2014-123925,Office Supplies,Art,South,40.05
CA-2017-152485,Office Supplies,Art,Central,10.192
CA-2017-152485,Office Supplies,Art,Central,13.12
CA-2015-153388,Office Supplies,Art,West,6.72
CA-2017-100384,Office Supplies,Art,West,385.6
CA-2017-100384,Office Supplies,Art,West,35.82
CA-2017-109946,Office Supplies,Art,Central,16.52
CA-2015-144806,Office Supplies,Art,West,86.304
CA-2016-122392,Office Supplies,Art,East,4.16
CA-2017-121888,Office Supplies,Art,East,16.28
CA-2015-111507,Office Supplies,Art,West,5.28
CA-2016-109176,Office Supplies,Art,East,79.36
CA-2017-107293,Office Supplies,Art,West,2.78
CA-2017-165029,Office Supplies,Art,South,12.84
CA-2016-109911,Office Supplies,Art,South,10.96
US-2016-132423,Office Supplies,Art,Central,33.488
CA-2017-158876,Office Supplies,Art,Central,99.136
US-2016-132857,Office Supplies,Art,South,6.672
CA-2017-116645,Office Supplies,Art,East,155.94
US-2016-115819,Office Supplies,Art,West,5.46
US-2016-115819,Office Supplies,Art,West,73.2
CA-2015-130022,Office Supplies,Art,Central,29.79
CA-2016-128531,Office Supplies,Art,Central,14.04
CA-2017-123491,Office Supplies,Art,West,19.9
US-2016-131149,Office Supplies,Art,Central,154.24
CA-2017-101483,Office Supplies,Art,South,4.368
CA-2014-133270,Office Supplies,Art,East,13.36
US-2014-157406,Office Supplies,Art,Central,6.24
CA-2014-141817,Office Supplies,Art,East,19.536
CA-2014-118976,Office Supplies,Art,East,5.34
CA-2015-105347,Office Supplies,Art,West,14.7
CA-2014-120474,Office Supplies,Art,Central,46.64
CA-2016-140774,Office Supplies,Art,Central,107.94
CA-2015-164833,Office Supplies,Art,West,9.26
CA-2014-141278,Office Supplies,Art,East,21.4
CA-2014-114643,Office Supplies,Art,West,14.52
CA-2014-116932,Office Supplies,Art,West,99.2
CA-2014-157623,Office Supplies,Art,West,3.38
US-2017-108063,Office Supplies,Art,South,34.65
CA-2017-124597,Office Supplies,Art,South,15.528
CA-2015-105634,Office Supplies,Art,East,11.65
CA-2016-156685,Office Supplies,Art,Central,47.616
CA-2017-157987,Office Supplies,Art,East,23.1
CA-2017-157987,Office Supplies,Art,East,4.92
CA-2017-140242,Office Supplies,Art,Central,6.408
CA-2015-109939,Office Supplies,Art,West,5.248
CA-2017-133648,Office Supplies,Art,West,5.344
CA-2017-166128,Office Supplies,Art,West,41.86
CA-2014-111150,Office Supplies,Art,Central,29.68
CA-2014-116407,Office Supplies,Art,South,4.224
CA-2016-128923,Office Supplies,Art,Central,9.328
US-2017-158946,Office Supplies,Art,East,38.864
CA-2015-142237,Office Supplies,Art,East,11.12
CA-2014-106439,Office Supplies,Art,West,12.39
US-2015-164357,Office Supplies,Art,South,13.12
US-2016-146570,Office Supplies,Art,South,91.96
US-2016-146570,Office Supplies,Art,South,8.34
US-2014-140116,Office Supplies,Art,West,83.168
CA-2015-164882,Office Supplies,Art,West,5.04
US-2014-114188,Office Supplies,Art,East,38.52
CA-2017-148166,Office Supplies,Art,South,17.856
CA-2016-101938,Office Supplies,Art,West,34.58
CA-2016-154018,Office Supplies,Art,Central,15.872
CA-2017-117870,Office Supplies,Art,East,14.016
CA-2016-136483,Office Supplies,Art,South,4.704
CA-2014-163013,Office Supplies,Art,South,14.67
CA-2016-164350,Office Supplies,Art,South,67.56
CA-2015-129854,Office Supplies,Art,East,16.52
CA-2014-151953,Office Supplies,Art,South,2.816
CA-2015-131884,Office Supplies,Art,East,37.376
CA-2015-145849,Office Supplies,Art,Central,24.32
CA-2017-103380,Office Supplies,Art,West,5.56
CA-2017-164917,Office Supplies,Art,South,47.96
CA-2017-143343,Office Supplies,Art,West,16.4
US-2017-120418,Office Supplies,Art,West,88.04
US-2017-120418,Office Supplies,Art,West,15.872
CA-2014-121727,Office Supplies,Art,East,10.72
CA-2016-137736,Office Supplies,Art,South,41.86
CA-2017-109701,Office Supplies,Art,West,10.08
US-2016-129469,Office Supplies,Art,East,4.912
US-2017-117534,Office Supplies,Art,West,16.02
CA-2016-128111,Office Supplies,Art,East,39.68
CA-2017-169264,Office Supplies,Art,West,16.68
CA-2017-144589,Office Supplies,Art,West,24.2
CA-2017-140949,Office Supplies,Art,East,59.1
CA-2014-145212,Office Supplies,Art,East,5.46
CA-2017-126067,Office Supplies,Art,West,5.56
CA-2015-104514,Office Supplies,Art,East,9.84
CA-2015-124541,Office Supplies,Art,Central,42.048
US-2015-128090,Office Supplies,Art,West,2.304
CA-2017-134404,Office Supplies,Art,East,13.248
CA-2017-109778,Office Supplies,Art,Central,2.912
CA-2016-154053,Office Supplies,Art,West,16.99
CA-2017-115931,Office Supplies,Art,West,4.17
CA-2017-108441,Office Supplies,Art,East,64.14
CA-2017-132185,Office Supplies,Art,South,8.76
CA-2014-123064,Office Supplies,Art,Central,5.248
CA-2014-145317,Office Supplies,Art,South,8.016
CA-2017-146031,Office Supplies,Art,East,60.12
CA-2015-103723,Office Supplies,Art,West,13.9
CA-2017-104801,Office Supplies,Art,West,6.63
CA-2014-107594,Office Supplies,Art,East,5.58
CA-2015-155306,Office Supplies,Art,West,5.56
CA-2017-146724,Office Supplies,Art,Central,22
US-2014-117744,Office Supplies,Art,Central,16.464
CA-2017-158743,Office Supplies,Art,South,13.36
US-2015-110163,Office Supplies,Art,West,7.88
CA-2017-131016,Office Supplies,Art,Central,8.928
CA-2017-134649,Office Supplies,Art,South,15.47
CA-2017-138163,Office Supplies,Art,East,50.94
US-2017-103828,Office Supplies,Art,West,59.52
CA-2017-135167,Office Supplies,Art,West,4.26
CA-2016-152072,Office Supplies,Art,East,4.66
CA-2017-102099,Office Supplies,Art,West,6.63
CA-2014-169033,Office Supplies,Art,East,49.65
CA-2014-113929,Office Supplies,Art,East,35
CA-2017-155047,Office Supplies,Art,Central,5.952
CA-2017-158106,Office Supplies,Art,Central,8.64
CA-2015-168480,Office Supplies,Art,Central,25.99
US-2015-123960,Office Supplies,Art,South,56.3
CA-2017-125290,Office Supplies,Art,Central,13.9
CA-2014-119375,Office Supplies,Art,East,57.75
CA-2014-104780,Office Supplies,Art,West,31.84
CA-2015-121720,Office Supplies,Art,South,60.768
CA-2017-162572,Office Supplies,Art,East,10.608
CA-2014-109218,Office Supplies,Art,West,32.4
CA-2014-153969,Office Supplies,Art,West,59.52
US-2016-133879,Office Supplies,Art,Central,13.392
CA-2017-157483,Office Supplies,Art,Central,181.86
CA-2017-164000,Office Supplies,Art,East,18.704
CA-2016-132409,Office Supplies,Art,East,1.504
US-2017-140907,Office Supplies,Art,West,18.24
CA-2017-110373,Office Supplies,Art,Central,7.056
CA-2017-116358,Office Supplies,Art,Central,27.78
CA-2014-102988,Office Supplies,Art,South,22.96
CA-2014-102988,Office Supplies,Art,South,22.96
CA-2017-150525,Office Supplies,Art,Central,6.56
CA-2016-167290,Office Supplies,Art,Central,11.68
CA-2015-165057,Office Supplies,Art,West,181.35
CA-2014-165309,Office Supplies,Art,Central,67.56
US-2017-109253,Office Supplies,Art,West,17.12
CA-2015-112014,Office Supplies,Art,West,50.8
CA-2014-102274,Office Supplies,Art,South,5.46
CA-2016-100244,Office Supplies,Art,West,11.76
CA-2017-102554,Office Supplies,Art,South,3.76
CA-2015-153626,Office Supplies,Art,South,5.16
CA-2015-152611,Office Supplies,Art,East,286.79
CA-2016-131289,Office Supplies,Art,West,8.56
CA-2016-108616,Office Supplies,Art,South,25.92
CA-2017-140326,Office Supplies,Art,Central,6.912
US-2016-152835,Office Supplies,Art,Central,21.4
CA-2014-110849,Office Supplies,Art,West,13.12
CA-2014-110849,Office Supplies,Art,West,10.75
CA-2016-157511,Office Supplies,Art,East,2.672
CA-2017-109757,Office Supplies,Art,East,8.256
CA-2017-117023,Office Supplies,Art,East,11.68
CA-2017-117023,Office Supplies,Art,East,104.8
CA-2015-121650,Office Supplies,Art,Central,3.9
CA-2017-161823,Office Supplies,Art,West,5.96
CA-2017-148012,Office Supplies,Art,East,2.624
CA-2017-112529,Office Supplies,Art,Central,31.776
CA-2016-109743,Office Supplies,Art,South,40.776
CA-2017-113530,Office Supplies,Art,West,3.52
CA-2017-113530,Office Supplies,Art,West,5.58
CA-2014-156594,Office Supplies,Art,West,47.3
CA-2014-156594,Office Supplies,Art,West,4.13
CA-2017-109960,Office Supplies,Art,Central,34.7
CA-2015-132626,Office Supplies,Art,East,79.36
CA-2016-102792,Office Supplies,Art,West,9.84
CA-2015-104941,Office Supplies,Art,South,24.78
CA-2017-160087,Office Supplies,Art,Central,23.832
CA-2016-105900,Office Supplies,Art,Central,33.4
CA-2017-144036,Office Supplies,Art,Central,35.712
CA-2017-127264,Office Supplies,Art,Central,7.056
CA-2016-165169,Office Supplies,Art,East,11.16
CA-2016-111283,Office Supplies,Art,East,111.104
CA-2015-167745,Office Supplies,Art,West,11.68
CA-2016-163153,Office Supplies,Art,Central,1.344
CA-2016-169971,Office Supplies,Art,Central,3.912
CA-2016-169971,Office Supplies,Art,Central,62.376
CA-2015-111325,Office Supplies,Art,East,16.032
CA-2015-163762,Office Supplies,Art,East,29.79
US-2014-117163,Office Supplies,Art,West,36.44
CA-2015-113628,Office Supplies,Art,South,11.76
US-2017-105389,Office Supplies,Art,Central,10.272
CA-2017-123246,Office Supplies,Art,West,10.64
CA-2014-152849,Office Supplies,Art,South,4.368
CA-2014-100895,Office Supplies,Art,South,8.56
CA-2016-162082,Office Supplies,Art,Central,145.544
CA-2016-132094,Office Supplies,Art,East,5.472
CA-2017-123001,Office Supplies,Art,West,9.4
CA-2016-119963,Office Supplies,Art,Central,6.368
CA-2014-133228,Office Supplies,Art,Central,79.36
CA-2016-156573,Office Supplies,Art,South,4.448
CA-2017-134838,Office Supplies,Art,West,12.84
CA-2016-120257,Office Supplies,Art,East,7.872
CA-2014-164910,Office Supplies,Art,South,7.872
CA-2016-149902,Office Supplies,Art,East,88.04
CA-2015-132374,Office Supplies,Art,Central,79.36
CA-2015-161998,Office Supplies,Art,South,172.704
CA-2015-105627,Office Supplies,Art,Central,14.98
US-2015-168732,Office Supplies,Art,South,1.78
CA-2015-107468,Office Supplies,Art,West,6.848
CA-2015-153612,Office Supplies,Art,Central,17.12
CA-2017-139311,Office Supplies,Art,Central,9.184
CA-2014-122931,Office Supplies,Art,East,4.224
US-2014-130358,Office Supplies,Art,South,20.016
CA-2014-102673,Office Supplies,Art,South,10.272
CA-2015-153717,Office Supplies,Art,Central,3.28
CA-2017-156769,Office Supplies,Art,South,54.66
CA-2017-112725,Office Supplies,Art,West,12.74
CA-2017-112725,Office Supplies,Art,West,8.82
US-2016-164588,Office Supplies,Art,South,12.84
CA-2015-154340,Office Supplies,Art,West,56.3
CA-2015-154200,Office Supplies,Art,West,51.98
CA-2014-145387,Office Supplies,Art,East,49.25
CA-2014-166457,Office Supplies,Art,South,6.56
CA-2017-104024,Office Supplies,Art,East,9.408
CA-2017-147144,Office Supplies,Art,West,19.83
CA-2017-117702,Office Supplies,Art,East,1.64
CA-2015-155068,Office Supplies,Art,South,10.688
US-2017-158505,Office Supplies,Art,West,25.99
CA-2017-102407,Office Supplies,Art,West,11.16
CA-2014-123253,Office Supplies,Art,East,3.912
CA-2015-115945,Office Supplies,Art,West,20.96
US-2015-147662,Office Supplies,Art,East,14.352
CA-2016-153346,Office Supplies,Art,East,9.21
US-2014-129609,Office Supplies,Art,Central,16.28
CA-2015-155600,Office Supplies,Art,South,36.96
CA-2017-111332,Office Supplies,Art,Central,131.94
CA-2017-111332,Office Supplies,Art,Central,25.92
CA-2017-111332,Office Supplies,Art,Central,21.5
US-2016-165078,Office Supplies,Art,Central,39.68
US-2017-169320,Office Supplies,Art,Central,11.68
CA-2015-152891,Office Supplies,Art,West,60.45
CA-2017-111556,Office Supplies,Art,East,68.97
CA-2016-108868,Office Supplies,Art,Central,70.368
CA-2016-114538,Office Supplies,Art,West,11.328
CA-2014-127936,Office Supplies,Art,East,21.24
US-2014-154879,Office Supplies,Art,West,107.94
CA-2014-117016,Office Supplies,Art,South,15.552
CA-2017-147725,Office Supplies,Art,East,70.95
CA-2016-168893,Office Supplies,Art,South,7.98
CA-2016-168893,Office Supplies,Art,South,8.75
CA-2016-163398,Office Supplies,Art,Central,27.384
US-2016-111290,Office Supplies,Art,Central,29.2
CA-2017-168641,Office Supplies,Art,East,16.38
US-2017-111920,Office Supplies,Art,Central,36.44
CA-2016-101385,Office Supplies,Art,West,16.56
CA-2017-138464,Office Supplies,Art,West,18.24
CA-2017-138464,Office Supplies,Art,West,13.12
CA-2015-126557,Office Supplies,Art,Central,6.912
US-2015-152128,Office Supplies,Art,Central,21.24
CA-2016-139395,Office Supplies,Art,Central,13.9
US-2016-100405,Office Supplies,Art,West,8.26
US-2017-163790,Office Supplies,Art,West,8.8
CA-2016-129868,Office Supplies,Art,West,53.97
CA-2016-140564,Office Supplies,Art,East,33.92
US-2017-165953,Office Supplies,Art,South,47.616
CA-2016-101336,Office Supplies,Art,East,140.75
CA-2017-168228,Office Supplies,Art,West,123.92
CA-2017-168228,Office Supplies,Art,West,12.39
CA-2017-168228,Office Supplies,Art,West,47.3
CA-2015-112130,Office Supplies,Art,East,59.904
CA-2017-140298,Office Supplies,Art,Central,5.248
CA-2017-138149,Office Supplies,Art,West,11.68
CA-2015-129042,Office Supplies,Art,East,8.22
US-2017-135230,Office Supplies,Art,West,7.58
CA-2017-164364,Office Supplies,Art,West,9.21
CA-2017-123701,Office Supplies,Art,West,27.76
CA-2015-118227,Office Supplies,Art,East,25.99
CA-2017-108091,Office Supplies,Art,West,23.36
CA-2015-104346,Office Supplies,Art,West,13.12
CA-2015-104346,Office Supplies,Art,West,4.224
US-2016-148901,Office Supplies,Art,South,4.768
CA-2014-152562,Office Supplies,Art,South,5.64
CA-2014-164469,Office Supplies,Art,West,71.632
CA-2014-164469,Office Supplies,Art,West,9.328
CA-2014-107818,Office Supplies,Art,West,5.88
CA-2014-107818,Office Supplies,Art,West,303.84
CA-2017-136063,Office Supplies,Art,Central,10.192
US-2014-155817,Office Supplies,Art,South,6.192
CA-2017-104080,Office Supplies,Art,West,3.36
CA-2016-135776,Office Supplies,Art,West,8.82
CA-2016-135776,Office Supplies,Art,West,4.2
CA-2015-161830,Office Supplies,Art,West,35.96
CA-2017-163125,Office Supplies,Art,Central,67.144
CA-2017-126438,Office Supplies,Art,East,14.88
US-2014-138828,Office Supplies,Art,East,57.75
CA-2017-143651,Office Supplies,Art,West,23.1
CA-2014-157147,Office Supplies,Art,West,19.9
CA-2015-156482,Office Supplies,Art,East,5.68
CA-2016-125815,Office Supplies,Art,East,12.42
CA-2014-160262,Office Supplies,Art,West,18.06
CA-2014-156587,Office Supplies,Art,West,17.94
CA-2017-139304,Office Supplies,Art,West,8.34
CA-2016-158694,Office Supplies,Art,West,14.7
CA-2015-141243,Office Supplies,Art,Central,7.056
CA-2017-160934,Office Supplies,Art,West,21.4
CA-2014-158442,Office Supplies,Art,Central,4.448
CA-2017-132213,Office Supplies,Art,South,42.048
CA-2017-132213,Office Supplies,Art,South,67.92
